"Group.1","Group.2","Group.3","x"
20004,"Saturday","08",1.17008547008547
20005,"Saturday","08",1.43816666666667
20006,"Saturday","08",1.27642857142857
20007,"Saturday","08",1.43182807399347
20008,"Saturday","08",1.53389391979301
20009,"Saturday","08",1.60451170759566
20010,"Saturday","08",1.62534129692833
20011,"Saturday","08",1.43300426295715
20012,"Saturday","08",1.29928507596068
20015,"Saturday","08",1.34852272727273
20016,"Saturday","08",1.38646728971963
20017,"Saturday","08",1.50813871196037
20018,"Saturday","08",1.36962962962963
20019,"Saturday","08",1.67652544630962
20020,"Saturday","08",1.4991479693269
20024,"Saturday","08",1.23728620296465
20032,"Saturday","08",1.34107699154428
20036,"Saturday","08",1.516875
20037,"Saturday","08",1.41936218678815
20217,"Saturday","08",1.274375
20373,"Saturday","08",1.19224137931034
20392,"Saturday","08",1.48861788617886
20540,"Saturday","08",1.438125
20001,"Sunday","08",1.1961482203803
20002,"Sunday","08",1.18842162752594
20003,"Sunday","08",1.11213666496685
20004,"Sunday","08",1.08474576271186
20005,"Sunday","08",1.1625
20006,"Sunday","08",1.10383275261324
20007,"Sunday","08",1.16974110032362
20008,"Sunday","08",1.20098924731183
20009,"Sunday","08",1.25620767494357
20010,"Sunday","08",1.33141405588484
20011,"Sunday","08",1.27184553210597
20012,"Sunday","08",1.16285714285714
20015,"Sunday","08",1.15806818181818
20016,"Sunday","08",1.22933085501859
20017,"Sunday","08",1.25579096045198
20018,"Sunday","08",1.21700680272109
20019,"Sunday","08",1.11782884310618
20020,"Sunday","08",1.18577464788732
20024,"Sunday","08",1.0935593220339
20032,"Sunday","08",1.18261625380269
20036,"Sunday","08",1.145
20037,"Sunday","08",1.16340909090909
20217,"Sunday","08",1.06125
20373,"Sunday","08",1.11854838709677
20392,"Sunday","08",1.24838709677419
20540,"Sunday","08",1.10125
20001,"Thursday","08",1.87207765386204
20002,"Thursday","08",1.81714617169374
20003,"Thursday","08",1.64562012142238
20004,"Thursday","08",1.16965517241379
20005,"Thursday","08",1.76728045325779
20006,"Thursday","08",1.27791044776119
20007,"Thursday","08",1.74988568815729
20008,"Thursday","08",1.90302471412763
20009,"Thursday","08",2.00129496402878
20010,"Thursday","08",1.80172537742631
20011,"Thursday","08",1.57237121358287
20012,"Thursday","08",1.41267281105991
20015,"Thursday","08",1.55229716520039
20016,"Thursday","08",1.71749289548469
20017,"Thursday","08",1.61492447129909
20018,"Thursday","08",1.47613132209406
20019,"Thursday","08",1.36283440194561
20020,"Thursday","08",1.48045594870577
20024,"Thursday","08",1.3292471042471
20032,"Thursday","08",1.34541803577948
20036,"Thursday","08",1.63709677419355
20037,"Thursday","08",1.49557692307692
20217,"Thursday","08",1.60806451612903
20373,"Thursday","08",1.20133333333333
20392,"Thursday","08",1.96887417218543
20540,"Thursday","08",1.44032258064516
20001,"Tuesday","08",1.86663336663337
20002,"Tuesday","08",1.84205633802817
20003,"Tuesday","08",1.78685980341438
20004,"Tuesday","08",1.2037037037037
20005,"Tuesday","08",1.75610169491525
20006,"Tuesday","08",1.34612546125461
20007,"Tuesday","08",1.73852643419573
20008,"Tuesday","08",1.82667536988686
20009,"Tuesday","08",1.9866705135603
20010,"Tuesday","08",1.88430873621713
20011,"Tuesday","08",1.58735426008969
20012,"Tuesday","08",1.456875
20015,"Tuesday","08",1.561875
20016,"Tuesday","08",1.713529856387
20017,"Tuesday","08",1.64754901960784
20018,"Tuesday","08",1.49823434991974
20019,"Tuesday","08",1.54444444444444
20020,"Tuesday","08",1.59466357308585
20024,"Tuesday","08",1.36883720930233
20032,"Tuesday","08",1.50199727644122
20036,"Tuesday","08",1.705
20037,"Tuesday","08",1.49767981438515
20217,"Tuesday","08",1.619375
20373,"Tuesday","08",1.47678571428571
20392,"Tuesday","08",1.95044247787611
20540,"Tuesday","08",1.565
20001,"Wednesday","08",1.94530281354316
20002,"Wednesday","08",1.83655540720961
20003,"Wednesday","08",1.72415871421396
20004,"Wednesday","08",1.21846153846154
20005,"Wednesday","08",1.81285008237232
20006,"Wednesday","08",1.30716723549488
20007,"Wednesday","08",1.79642857142857
20008,"Wednesday","08",1.97247863247863
20009,"Wednesday","08",2.07695724597446
20010,"Wednesday","08",1.88260869565217
20011,"Wednesday","08",1.627415377718
20012,"Wednesday","08",1.48633928571429
20015,"Wednesday","08",1.58761363636364
20016,"Wednesday","08",1.82764943160983
20017,"Wednesday","08",1.67323055360897
20018,"Wednesday","08",1.45706214689266
20019,"Wednesday","08",1.5064151911727
20020,"Wednesday","08",1.47538838920687
20024,"Wednesday","08",1.34594894561598
20032,"Wednesday","08",1.39658227848101
20036,"Wednesday","08",1.706875
20037,"Wednesday","08",1.56075388026608
20217,"Wednesday","08",1.64625
20373,"Wednesday","08",1.27293233082707
20392,"Wednesday","08",2.07286821705426
20540,"Wednesday","08",1.4675
20001,"Friday","09",1.34990224828935
20002,"Friday","09",1.44064728469556
20003,"Friday","09",1.30670050761421
20004,"Friday","09",1.05365853658537
20005,"Friday","09",1.23410981697171
20006,"Friday","09",1.12105263157895
20007,"Friday","09",1.25083829096809
20008,"Friday","09",1.41269363166954
20009,"Friday","09",1.42380416432189
20010,"Friday","09",1.56396321070234
20011,"Friday","09",1.49966360170442
20012,"Friday","09",1.24089285714286
20015,"Friday","09",1.29693181818182
20016,"Friday","09",1.34936990363232
20017,"Friday","09",1.51155462184874
20018,"Friday","09",1.34013605442177
20019,"Friday","09",1.29114528101803
20020,"Friday","09",1.27901200111638
20024,"Friday","09",1.13981900452489
20032,"Friday","09",1.19065255731922
20036,"Friday","09",1.161875
20037,"Friday","09",1.14383561643836
20217,"Friday","09",1.210625
20373,"Friday","09",1.09663865546218
20392,"Friday","09",1.33032786885246
20540,"Friday","09",1.183125
20001,"Monday","09",1.34786200194363
20002,"Monday","09",1.40932528798683
20003,"Monday","09",1.2846975088968
20004,"Monday","09",1.09105691056911
20005,"Monday","09",1.28828382838284
20006,"Monday","09",1.17208480565371
20007,"Monday","09",1.24473257698541
20008,"Monday","09",1.38392780403954
20009,"Monday","09",1.3897191011236
20010,"Monday","09",1.45215553677092
20011,"Monday","09",1.39674669059906
20012,"Monday","09",1.25392857142857
20015,"Monday","09",1.27011363636364
20016,"Monday","09",1.29592441645054
20017,"Monday","09",1.39466292134831
20018,"Monday","09",1.29516806722689
20019,"Monday","09",1.36281815796379
20020,"Monday","09",1.29208333333333
20024,"Monday","09",1.16293393057111
20032,"Monday","09",1.25211754537597
20036,"Monday","09",1.248125
20037,"Monday","09",1.22202247191011
20217,"Monday","09",1.20375
20373,"Monday","09",1.15590551181102
20392,"Monday","09",1.35365853658537
20540,"Monday","09",1.173125
20001,"Saturday","09",1.37890818858561
20002,"Saturday","09",1.38587257617729
20003,"Saturday","09",1.33884595569294
20004,"Saturday","09",1.15486725663717
20005,"Saturday","09",1.30602006688963
20006,"Saturday","09",1.21277372262774
20007,"Saturday","09",1.29715846994536
20008,"Saturday","09",1.40817474048443
20009,"Saturday","09",1.42853075170843
20010,"Saturday","09",1.52592592592593
20011,"Saturday","09",1.39449438202247
20012,"Saturday","09",1.30321428571429
20015,"Saturday","09",1.26443181818182
20016,"Saturday","09",1.32909022837888
20017,"Saturday","09",1.39205344585091
20018,"Saturday","09",1.30270844397238
20019,"Saturday","09",1.47342245989305
20020,"Saturday","09",1.39528543027549
20024,"Saturday","09",1.1704
20032,"Saturday","09",1.32483399734396
20036,"Saturday","09",1.34
20037,"Saturday","09",1.25296803652968
20217,"Saturday","09",1.21
20373,"Saturday","09",1.18119658119658
20392,"Saturday","09",1.38695652173913
20540,"Saturday","09",1.241875
20001,"Sunday","09",1.36743614931238
20002,"Sunday","09",1.29428650289815
20003,"Sunday","09",1.22708119218911
20004,"Sunday","09",1.09035087719298
20005,"Sunday","09",1.36066666666667
20006,"Sunday","09",1.19157509157509
20007,"Sunday","09",1.32019597169298
20008,"Sunday","09",1.38379310344828
20009,"Sunday","09",1.4314447592068
20010,"Sunday","09",1.44011925042589
20011,"Sunday","09",1.36650932793886
20012,"Sunday","09",1.26803571428571
20015,"Sunday","09",1.28818181818182
20016,"Sunday","09",1.34850968703428
20017,"Sunday","09",1.36852899575672
20018,"Sunday","09",1.24433912585571
20019,"Sunday","09",1.18938710533298
20020,"Sunday","09",1.1763754963131
20024,"Sunday","09",1.13005714285714
20032,"Sunday","09",1.11701846965699
20036,"Sunday","09",1.341875
20037,"Sunday","09",1.30884353741497
20217,"Sunday","09",1.24625
20373,"Sunday","09",1.02416666666667
20392,"Sunday","09",1.35798319327731
20540,"Sunday","09",1.16125
20001,"Thursday","09",1.44978375780875
20002,"Thursday","09",1.44302134646962
20003,"Thursday","09",1.27605705552725
20004,"Thursday","09",1.03474576271186
20005,"Thursday","09",1.28275290215589
20006,"Thursday","09",1.04685314685315
20007,"Thursday","09",1.21173633440514
20008,"Thursday","09",1.41543077582512
20009,"Thursday","09",1.55655599324705
20010,"Thursday","09",1.65906432748538
20011,"Thursday","09",1.53796815429468
20012,"Thursday","09",1.32455357142857
20015,"Thursday","09",1.27215909090909
20016,"Thursday","09",1.33641404805915
20017,"Thursday","09",1.420964360587
20018,"Thursday","09",1.26082687338501
20019,"Thursday","09",1.12176084099869
20020,"Thursday","09",1.15578859060403
20024,"Thursday","09",1.139637599094
20032,"Thursday","09",1.11932305055698
20036,"Thursday","09",1.141875
20037,"Thursday","09",1.1627539503386
20217,"Thursday","09",1.281875
20373,"Thursday","09",1.05238095238095
20392,"Thursday","09",1.29262295081967
20540,"Thursday","09",1.133125
20001,"Tuesday","09",1.614152791381
20002,"Tuesday","09",1.66809038302563
20003,"Tuesday","09",1.53469179826796
20004,"Tuesday","09",1.19568965517241
20005,"Tuesday","09",1.49416666666667
20006,"Tuesday","09",1.24891304347826
20007,"Tuesday","09",1.40584380120153
20008,"Tuesday","09",1.59141501294219
20009,"Tuesday","09",1.66689497716895
20010,"Tuesday","09",1.79108494533221
20011,"Tuesday","09",1.73350503919373
20012,"Tuesday","09",1.47410714285714
20015,"Tuesday","09",1.53664772727273
20016,"Tuesday","09",1.5589973812196
20017,"Tuesday","09",1.59957776213934
20018,"Tuesday","09",1.46578108395324
20019,"Tuesday","09",1.58080808080808
20020,"Tuesday","09",1.54108812694814
20024,"Tuesday","09",1.28283752860412
20032,"Tuesday","09",1.42386212991604
20036,"Tuesday","09",1.42625
20037,"Tuesday","09",1.37185354691076
20217,"Tuesday","09",1.404375
20373,"Tuesday","09",1.35294117647059
20392,"Tuesday","09",1.44285714285714
20540,"Tuesday","09",1.44875
20001,"Wednesday","09",1.45016998542982
20002,"Wednesday","09",1.44069417873736
20003,"Wednesday","09",1.28958333333333
20004,"Wednesday","09",1.04067796610169
20005,"Wednesday","09",1.32603648424544
20006,"Wednesday","09",1.09326241134752
20007,"Wednesday","09",1.2667025862069
20008,"Wednesday","09",1.48241616509028
20009,"Wednesday","09",1.57386877828054
20010,"Wednesday","09",1.60329949238579
20011,"Wednesday","09",1.46832061068702
20012,"Wednesday","09",1.25901785714286
20015,"Wednesday","09",1.25897727272727
20016,"Wednesday","09",1.35536113179449
20017,"Wednesday","09",1.3968152866242
20018,"Wednesday","09",1.26035846072746
20019,"Wednesday","09",1.2091697320021
20020,"Wednesday","09",1.21415384615385
20024,"Wednesday","09",1.1382252559727
20032,"Wednesday","09",1.1812906019922
20036,"Wednesday","09",1.18875
20037,"Wednesday","09",1.17466063348416
20217,"Wednesday","09",1.211875
20373,"Wednesday","09",1.10483870967742
20392,"Wednesday","09",1.35371900826446
20540,"Wednesday","09",1.15375
20001,"Friday","10",1.06629593810445
20002,"Friday","10",1.08983971746808
20003,"Friday","10",1.03727689954105
20004,"Friday","10",1.00813008130081
20005,"Friday","10",1.03837209302326
20006,"Friday","10",1.01843971631206
20007,"Friday","10",1.03561208267091
20008,"Friday","10",1.09213917525773
20009,"Friday","10",1.10044843049327
20010,"Friday","10",1.2031905961377
20011,"Friday","10",1.12366001345593
20012,"Friday","10",1.064375
20015,"Friday","10",1.075
20016,"Friday","10",1.07246216315984
20017,"Friday","10",1.16371308016878
20018,"Friday","10",1.10222682547903
20019,"Friday","10",1.0735691987513
20020,"Friday","10",1.04589936057826
20024,"Friday","10",1.02421171171171
20032,"Friday","10",1.03277848911652
20036,"Friday","10",1.020625
20037,"Friday","10",1.03363228699552
20217,"Friday","10",1.033125
20373,"Friday","10",1.00409836065574
20392,"Friday","10",1.02822580645161
20540,"Friday","10",1.01
20001,"Monday","10",1.23663127413127
20002,"Monday","10",1.24027285129604
20003,"Monday","10",1.20910941475827
20004,"Monday","10",1.12063492063492
20005,"Monday","10",1.24983388704319
20006,"Monday","10",1.18975265017668
20007,"Monday","10",1.22306046013911
20008,"Monday","10",1.22919708029197
20009,"Monday","10",1.30675977653631
20010,"Monday","10",1.3016849199663
20011,"Monday","10",1.22671601615074
20012,"Monday","10",1.169375
20015,"Monday","10",1.13261363636364
20016,"Monday","10",1.17131839882483
20017,"Monday","10",1.22617543859649
20018,"Monday","10",1.19488107549121
20019,"Monday","10",1.27656332107199
20020,"Monday","10",1.24152565880721
20024,"Monday","10",1.11446188340807
20032,"Monday","10",1.18599656357388
20036,"Monday","10",1.28875
20037,"Monday","10",1.23058035714286
20217,"Monday","10",1.19625
20373,"Monday","10",1.15153846153846
20392,"Monday","10",1.24444444444444
20540,"Monday","10",1.17
20001,"Saturday","10",1.37898586055583
20002,"Saturday","10",1.36282967032967
20003,"Saturday","10",1.26484414920797
20004,"Saturday","10",1.09915254237288
20005,"Saturday","10",1.29867109634552
20006,"Saturday","10",1.14982332155477
20007,"Saturday","10",1.35758064516129
20008,"Saturday","10",1.34442060085837
20009,"Saturday","10",1.40753655793026
20010,"Saturday","10",1.42782978723404
20011,"Saturday","10",1.30426295714606
20012,"Saturday","10",1.16
20015,"Saturday","10",1.20147727272727
20016,"Saturday","10",1.3156238430211
20017,"Saturday","10",1.31312280701754
20018,"Saturday","10",1.22497382198953
20019,"Saturday","10",1.26510155631759
20020,"Saturday","10",1.22559573871601
20024,"Saturday","10",1.13553530751708
20032,"Saturday","10",1.14953967558089
20036,"Saturday","10",1.3075
20037,"Saturday","10",1.26027397260274
20217,"Saturday","10",1.21875
20373,"Saturday","10",1.08842975206612
20392,"Saturday","10",1.34803149606299
20540,"Saturday","10",1.175625
20001,"Sunday","10",1.68432038834951
20002,"Sunday","10",1.56579234972678
20003,"Sunday","10",1.49276985743381
20004,"Sunday","10",1.425
20005,"Sunday","10",1.66029900332226
20006,"Sunday","10",1.49929078014184
20007,"Sunday","10",1.68647781934794
20008,"Sunday","10",1.73351883561644
20009,"Sunday","10",1.75769445998881
20010,"Sunday","10",1.73605728727885
20011,"Sunday","10",1.57489342607135
20012,"Sunday","10",1.40223214285714
20015,"Sunday","10",1.50948863636364
20016,"Sunday","10",1.75025830258303
20017,"Sunday","10",1.64141555711282
20018,"Sunday","10",1.50805194805195
20019,"Sunday","10",1.51724770642202
20020,"Sunday","10",1.50565774804905
20024,"Sunday","10",1.30056561085973
20032,"Sunday","10",1.58371689101172
20036,"Sunday","10",1.64125
20037,"Sunday","10",1.61783295711061
20217,"Sunday","10",1.41125
20373,"Sunday","10",1.3495867768595
20392,"Sunday","10",1.85079365079365
20540,"Sunday","10",1.4125
20001,"Thursday","10",1.03939101014983
20002,"Thursday","10",1.05014917276919
20003,"Thursday","10",1.03236641221374
20004,"Thursday","10",1.00826446280992
20005,"Thursday","10",1.02310231023102
20006,"Thursday","10",1.00709219858156
20007,"Thursday","10",1.0246392303581
20008,"Thursday","10",1.07642520360051
20009,"Thursday","10",1.07399103139013
20010,"Thursday","10",1.12801003344482
20011,"Thursday","10",1.09044414535666
20012,"Thursday","10",1.03875
20015,"Thursday","10",1.04340909090909
20016,"Thursday","10",1.0612689044633
20017,"Thursday","10",1.06738978306508
20018,"Thursday","10",1.03949843260188
20019,"Thursday","10",1.0370736787295
20020,"Thursday","10",1.03332406892718
20024,"Thursday","10",1.02269662921348
20032,"Thursday","10",1.02526812526813
20036,"Thursday","10",1.00875
20037,"Thursday","10",1.01218961625282
20217,"Thursday","10",1.02375
20373,"Thursday","10",1.01031746031746
20392,"Thursday","10",1.03008130081301
20540,"Thursday","10",1.02375
20001,"Tuesday","10",1.21613212063188
20002,"Tuesday","10",1.25110750945435
20003,"Tuesday","10",1.16845027763756
20004,"Tuesday","10",1.05079365079365
20005,"Tuesday","10",1.15671641791045
20006,"Tuesday","10",1.09307958477509
20007,"Tuesday","10",1.15450689289502
20008,"Tuesday","10",1.17522426313541
20009,"Tuesday","10",1.22869080779944
20010,"Tuesday","10",1.27440329218107
20011,"Tuesday","10",1.20764060049294
20012,"Tuesday","10",1.2025
20015,"Tuesday","10",1.17102272727273
20016,"Tuesday","10",1.18062271062271
20017,"Tuesday","10",1.20454863540938
20018,"Tuesday","10",1.16601239669421
20019,"Tuesday","10",1.22592881267862
20020,"Tuesday","10",1.18366049212054
20024,"Tuesday","10",1.09267192784667
20032,"Tuesday","10",1.17128797603766
20036,"Tuesday","10",1.161875
20037,"Tuesday","10",1.12189616252822
20217,"Tuesday","10",1.16375
20373,"Tuesday","10",1.13770491803279
20392,"Tuesday","10",1.1671875
20540,"Tuesday","10",1.14125
20001,"Wednesday","10",1.03064823641563
20002,"Wednesday","10",1.05546958377802
20003,"Wednesday","10",1.02040302267003
20004,"Wednesday","10",1.0031007751938
20005,"Wednesday","10",1.01740558292282
20006,"Wednesday","10",1.00819112627986
20007,"Wednesday","10",1.01889063317635
20008,"Wednesday","10",1.04547781569966
20009,"Wednesday","10",1.0389224848818
20010,"Wednesday","10",1.09833472106578
20011,"Wednesday","10",1.08160610139076
20012,"Wednesday","10",1.03776785714286
20015,"Wednesday","10",1.03431818181818
20016,"Wednesday","10",1.07590098289043
20017,"Wednesday","10",1.07139845397048
20018,"Wednesday","10",1.0360756259581
20019,"Wednesday","10",1.02185279187817
20020,"Wednesday","10",1.01808078069938
20024,"Wednesday","10",1.01642778390298
20032,"Wednesday","10",1.01264033264033
20036,"Wednesday","10",1.00875
20037,"Wednesday","10",1.01046770601336
20217,"Wednesday","10",1.035
20373,"Wednesday","10",1.00610687022901
20392,"Wednesday","10",1.01052631578947
20540,"Wednesday","10",1.0225
20001,"Friday","11",1.22761586239847
20002,"Friday","11",1.16308525033829
20003,"Friday","11",1.20557526609225
20004,"Friday","11",1.175
20005,"Friday","11",1.21894563426689
20006,"Friday","11",1.20138408304498
20007,"Friday","11",1.23524720893142
20008,"Friday","11",1.28297690333618
20009,"Friday","11",1.30435997764114
20010,"Friday","11",1.33504556752278
20011,"Friday","11",1.19202330271118
20012,"Friday","11",1.13919642857143
20015,"Friday","11",1.14494318181818
20016,"Friday","11",1.27081041437477
20017,"Friday","11",1.21408549404345
20018,"Friday","11",1.12078797304303
20019,"Friday","11",1.11961498439126
20020,"Friday","11",1.14980705622933
20024,"Friday","11",1.13557046979866
20032,"Friday","11",1.1004753673293
20036,"Friday","11",1.236875
20037,"Friday","11",1.23488888888889
20217,"Friday","11",1.200625
20373,"Friday","11",1.02727272727273
20392,"Friday","11",1.32377049180328
20540,"Friday","11",1.23396226415094
20001,"Monday","11",1.24576188143067
20002,"Monday","11",1.20987077261479
20003,"Monday","11",1.19428279734558
20004,"Monday","11",1.13471074380165
20005,"Monday","11",1.26307947019868
20006,"Monday","11",1.1936170212766
20007,"Monday","11",1.21279132791328
20008,"Monday","11",1.21014617368874
20009,"Monday","11",1.28615036743923
20010,"Monday","11",1.25167224080268
20011,"Monday","11",1.1628532974428
20012,"Monday","11",1.10866071428571
20015,"Monday","11",1.12767045454545
20016,"Monday","11",1.19173461823573
20017,"Monday","11",1.17022471910112
20018,"Monday","11",1.12712486883526
20019,"Monday","11",1.20129151291513
20020,"Monday","11",1.17198215779203
20024,"Monday","11",1.11365688487585
20032,"Monday","11",1.1270942408377
20036,"Monday","11",1.22875
20037,"Monday","11",1.22173913043478
20217,"Monday","11",1.195625
20373,"Monday","11",1.05409836065574
20392,"Monday","11",1.23524590163934
20540,"Monday","11",1.1975
20001,"Saturday","11",1.4543953375425
20002,"Saturday","11",1.49379781420765
20003,"Saturday","11",1.38416243654822
20004,"Saturday","11",1.25819672131148
20005,"Saturday","11",1.37343234323432
20006,"Saturday","11",1.23157894736842
20007,"Saturday","11",1.61040992448759
20008,"Saturday","11",1.57000860585198
20009,"Saturday","11",1.50574324324324
20010,"Saturday","11",1.57037656903766
20011,"Saturday","11",1.49746295464751
20012,"Saturday","11",1.34910714285714
20015,"Saturday","11",1.32852272727273
20016,"Saturday","11",1.52100185528757
20017,"Saturday","11",1.60224561403509
20018,"Saturday","11",1.3879355174207
20019,"Saturday","11",1.38624769918485
20020,"Saturday","11",1.30475131981106
20024,"Saturday","11",1.20246913580247
20032,"Saturday","11",1.28071923743501
20036,"Saturday","11",1.40125
20037,"Saturday","11",1.39660633484163
20217,"Saturday","11",1.2875
20373,"Saturday","11",1.128
20392,"Saturday","11",1.6672
20540,"Saturday","11",1.298125
20001,"Sunday","11",1.64256460263286
20002,"Sunday","11",1.51422651933702
20003,"Sunday","11",1.45199590583419
20004,"Sunday","11",1.49508196721311
20005,"Sunday","11",1.62404006677796
20006,"Sunday","11",1.51330935251799
20007,"Sunday","11",1.58065573770492
20008,"Sunday","11",1.68347000431593
20009,"Sunday","11",1.71200227531286
20010,"Sunday","11",1.7263025210084
20011,"Sunday","11",1.51551066217733
20012,"Sunday","11",1.35383928571429
20015,"Sunday","11",1.43659090909091
20016,"Sunday","11",1.62764136904762
20017,"Sunday","11",1.62466619817287
20018,"Sunday","11",1.45519240906695
20019,"Sunday","11",1.33645583133173
20020,"Sunday","11",1.42166431593794
20024,"Sunday","11",1.30980615735462
20032,"Sunday","11",1.4113885238721
20036,"Sunday","11",1.638125
20037,"Sunday","11",1.63226544622426
20217,"Sunday","11",1.408125
20373,"Sunday","11",1.24
20392,"Sunday","11",1.65327868852459
20540,"Sunday","11",1.419375
20001,"Thursday","11",1.10816326530612
20002,"Thursday","11",1.09214717188358
20003,"Thursday","11",1.07780612244898
20004,"Thursday","11",1.03389830508475
20005,"Thursday","11",1.09785831960461
20006,"Thursday","11",1.04064748201439
20007,"Thursday","11",1.07014523937601
20008,"Thursday","11",1.11099656357388
20009,"Thursday","11",1.14128851540616
20010,"Thursday","11",1.0970223325062
20011,"Thursday","11",1.05782404298187
20012,"Thursday","11",1.03571428571429
20015,"Thursday","11",1.05528409090909
20016,"Thursday","11",1.08983050847458
20017,"Thursday","11",1.05879467414156
20018,"Thursday","11",1.03951446280992
20019,"Thursday","11",1.03057742782152
20020,"Thursday","11",1.0229786051681
20024,"Thursday","11",1.04642451759364
20032,"Thursday","11",1.0327460249248
20036,"Thursday","11",1.0825
20037,"Thursday","11",1.07305936073059
20217,"Thursday","11",1.113125
20373,"Thursday","11",1.01463414634146
20392,"Thursday","11",1.08854961832061
20540,"Thursday","11",1.0825
20001,"Tuesday","11",1.13460424710425
20002,"Tuesday","11",1.12671755725191
20003,"Tuesday","11",1.08604177279674
20004,"Tuesday","11",1.0234375
20005,"Tuesday","11",1.12873563218391
20006,"Tuesday","11",1.05865724381625
20007,"Tuesday","11",1.05482832618026
20008,"Tuesday","11",1.08655246252677
20009,"Tuesday","11",1.14507278835386
20010,"Tuesday","11",1.11417848206839
20011,"Tuesday","11",1.07461348868474
20012,"Tuesday","11",1.03625
20015,"Tuesday","11",1.03789772727273
20016,"Tuesday","11",1.05836101882614
20017,"Tuesday","11",1.08314606741573
20018,"Tuesday","11",1.05413375460769
20019,"Tuesday","11",1.07476464435146
20020,"Tuesday","11",1.04695481335953
20024,"Tuesday","11",1.05523917995444
20032,"Tuesday","11",1.03429805615551
20036,"Tuesday","11",1.113125
20037,"Tuesday","11",1.08724832214765
20217,"Tuesday","11",1.160625
20373,"Tuesday","11",1.00819672131148
20392,"Tuesday","11",1.03253968253968
20540,"Tuesday","11",1.113125
20001,"Wednesday","11",1.1130286825474
20002,"Wednesday","11",1.0702022963368
20003,"Wednesday","11",1.07785132382892
20004,"Wednesday","11",1.03728813559322
20005,"Wednesday","11",1.11893687707641
20006,"Wednesday","11",1.06666666666667
20007,"Wednesday","11",1.06223175965665
20008,"Wednesday","11",1.08084192439863
20009,"Wednesday","11",1.1368125701459
20010,"Wednesday","11",1.0964527027027
20011,"Wednesday","11",1.06184269662921
20012,"Wednesday","11",1.01544642857143
20015,"Wednesday","11",1.02772727272727
20016,"Wednesday","11",1.05236686390533
20017,"Wednesday","11",1.05443037974684
20018,"Wednesday","11",1.03449531737773
20019,"Wednesday","11",1.01837908496732
20020,"Wednesday","11",1.02340128455739
20024,"Wednesday","11",1.05963718820862
20032,"Wednesday","11",1.01309420916162
20036,"Wednesday","11",1.10375
20037,"Wednesday","11",1.08584474885845
20217,"Wednesday","11",1.126875
20373,"Wednesday","11",1
20392,"Wednesday","11",1.05645161290323
20540,"Wednesday","11",1.1325
20001,"Friday","12",1.35771649733914
20002,"Friday","12",1.25776990185387
20003,"Friday","12",1.24185450819672
20004,"Friday","12",1.2824
20005,"Friday","12",1.38407224958949
20006,"Friday","12",1.30659722222222
20007,"Friday","12",1.39385775862069
20008,"Friday","12",1.40171747531129
20009,"Friday","12",1.45885969815539
20010,"Friday","12",1.41715976331361
20011,"Friday","12",1.31494949494949
20012,"Friday","12",1.22428571428571
20015,"Friday","12",1.25864618885097
20016,"Friday","12",1.39179297597043
20017,"Friday","12",1.35109078114004
20018,"Friday","12",1.19790246460409
20019,"Friday","12",1.16113582831719
20020,"Friday","12",1.13979190101237
20024,"Friday","12",1.18147727272727
20032,"Friday","12",1.14322107081174
20036,"Friday","12",1.41875
20037,"Friday","12",1.41522727272727
20217,"Friday","12",1.321875
20373,"Friday","12",1.0456
20392,"Friday","12",1.47131147540984
20540,"Friday","12",1.31
20001,"Monday","12",1.27460545193687
20002,"Monday","12",1.26126514131898
20003,"Monday","12",1.26762481089259
20004,"Monday","12",1.18384615384615
20005,"Monday","12",1.30623973727422
20006,"Monday","12",1.22253521126761
20007,"Monday","12",1.24007450771687
20008,"Monday","12",1.267750213858
20009,"Monday","12",1.33805309734513
20010,"Monday","12",1.27933884297521
20011,"Monday","12",1.1984109221128
20012,"Monday","12",1.13901785714286
20015,"Monday","12",1.22210227272727
20016,"Monday","12",1.21546316557257
20017,"Monday","12",1.18895104895105
20018,"Monday","12",1.15609504132231
20019,"Monday","12",1.23953608247423
20020,"Monday","12",1.2335989010989
20024,"Monday","12",1.14944320712695
20032,"Monday","12",1.20634376339477
20036,"Monday","12",1.286875
20037,"Monday","12",1.27533632286996
20217,"Monday","12",1.201875
20373,"Monday","12",1.1765625
20392,"Monday","12",1.24436090225564
20540,"Monday","12",1.298125
20001,"Saturday","12",1.4099324975892
20002,"Saturday","12",1.39040239260468
20003,"Saturday","12",1.38319796954315
20004,"Saturday","12",1.19268292682927
20005,"Saturday","12",1.36572847682119
20006,"Saturday","12",1.25035211267606
20007,"Saturday","12",1.44986638161411
20008,"Saturday","12",1.46319622964867
20009,"Saturday","12",1.4600673022995
20010,"Saturday","12",1.47626262626263
20011,"Saturday","12",1.38349384098544
20012,"Saturday","12",1.24446428571429
20015,"Saturday","12",1.31397727272727
20016,"Saturday","12",1.48530174009626
20017,"Saturday","12",1.39901616303584
20018,"Saturday","12",1.30244282744283
20019,"Saturday","12",1.34799895370128
20020,"Saturday","12",1.31485587583149
20024,"Saturday","12",1.21995515695067
20032,"Saturday","12",1.29367741935484
20036,"Saturday","12",1.369375
20037,"Saturday","12",1.31367713004484
20217,"Saturday","12",1.325
20373,"Saturday","12",1.15952380952381
20392,"Saturday","12",1.5259842519685
20540,"Saturday","12",1.343125
20001,"Sunday","12",1.50487567040468
20002,"Sunday","12",1.42671609006041
